from-version,to-version,from-symbol,modification,to-symbol,modification2
20250101,20260101,H02J0003000000,c,H02J0003388000,n
20250101,20260101,H02J0003000000,c,H02J0003400000,t
20250101,20260101,H02J0003000000,c,H02J0003420000,t
20250101,20260101,H02J0003000000,c,H02J0003440000,t
20250101,20260101,H02J0003000000,c,H02J0003460000,c
20250101,20260101,H02J0003000000,c,H02J0003466000,n
20250101,20260101,H02J0003000000,c,H02J0003480000,t
20250101,20260101,H02J0003000000,c,H02J0003500000,t
20250101,20260101,H02J0003020000,c,H02J0003020000,c
20250101,20260101,H02J0003020000,c,H02J0004100000,n
20250101,20260101,H02J0003180000,c,H02J0003180000,c
20250101,20260101,H02J0003180000,c,H02J0003180700,n
20250101,20260101,H02J0003180000,c,H02J0003181400,n
20250101,20260101,H02J0003180000,c,H02J0003182100,n
20250101,20260101,H02J0003180000,c,H02J0003182800,n
20250101,20260101,H02J0003180000,c,H02J0003183500,n
20250101,20260101,H02J0003180000,c,H02J0003184200,n
20250101,20260101,H02J0003180000,c,H02J0003185000,n
20250101,20260101,H02J0003180000,c,H02J0003185700,n
20250101,20260101,H02J0003180000,c,H02J0003186400,n
20250101,20260101,H02J0003180000,c,H02J0003187800,n
20250101,20260101,H02J0003180000,c,H02J0003188500,n
20250101,20260101,H02J0003180000,c,H02J0003189200,n
20250101,20260101,H02J0003380000,c,H02J0003380000,c
20250101,20260101,H02J0003380000,c,H02J0003388000,n
20250101,20260101,H02J0003380000,c,H02J0003400000,t
20250101,20260101,H02J0003380000,c,H02J0003420000,t
20250101,20260101,H02J0003380000,c,H02J0003440000,t
20250101,20260101,H02J0003380000,c,H02J0003460000,c
20250101,20260101,H02J0003380000,c,H02J0003466000,n
20250101,20260101,H02J0003380000,c,H02J0003480000,t
20250101,20260101,H02J0003380000,c,H02J0003500000,t
20250101,20260101,H02J0003460000,c,H02J0003460000,c
20250101,20260101,H02J0003460000,c,H02J0003466000,n
20250101,20260101,H02J0004000000,c,H02J0004000000,c
20250101,20260101,H02J0004000000,c,H02J0004100000,n
20250101,20260101,H02J0004000000,c,H02J0004200000,n
20250101,20260101,H02J0004000000,c,H02J0004250000,n
20250101,20260101,H02J0013000000,c,H02J0013000000,c
20250101,20260101,H02J0013000000,c,H02J0013100000,n
20250101,20260101,H02J0013000000,c,H02J0013120000,n
20250101,20260101,H02J0013000000,c,H02J0013130000,n
20250101,20260101,H02J0013000000,c,H02J0013140000,n
20250101,20260101,H02J0013000000,c,H02J0013160000,n
20250101,20260101,H02J0013000000,c,H02J0013180000,n
20250101,20260101,H02J0013000000,c,H02J0013181000,n
20250101,20260101,H02J0013000000,c,H02J0013182000,n
20250101,20260101,H02J0013000000,c,H02J0013183000,n
20250101,20260101,H02J0013000000,c,H02J0013333000,n
20250101,20260101,H02J0013000000,c,H02J0013340000,n
20250101,20260101,H02J0013000000,c,H02J0013360000,n
20250101,20260101,H02J0013000000,c,H02J0013380000,n
20250101,20260101,H02J0015000000,c,H02J0015000000,c
20250101,20260101,H02J0015000000,c,H02J0015100000,n
20250101,20260101,H02J0015000000,c,H02J0015200000,n
20250101,20260101,H02J0015000000,c,H02J0015300000,n
20250101,20260101,H02J0015000000,c,H02J0015400000,n
20250101,20260101,H02J0015000000,c,H02J0015500000,n
20250101,20260101,C01B0003300000,d,C01B0003280000,t
20250101,20260101,C01B0003440000,d,C01B0003420000,t
20250101,20260101,C01B0003000000,c,C01B0003000000,c
20250101,20260101,C01B0003000000,c,C01B0003000500,n
20250101,20260101,C01B0003000000,c,C01B0003001000,n
20250101,20260101,C01B0003000000,c,C01B0003001500,n
20250101,20260101,C01B0003000000,c,C01B0003001800,n
20250101,20260101,C01B0003000000,c,C01B0003002100,n
20250101,20260101,C01B0003000000,c,C01B0003002600,n
20250101,20260101,C01B0003000000,c,C01B0003003100,n
20250101,20260101,C01B0003000000,c,C01B0003003600,n
20250101,20260101,C01B0003000000,c,C01B0003004200,n
20250101,20260101,C01B0003000000,c,C01B0003004700,n
20250101,20260101,C01B0003000000,c,C01B0003007300,n
20250101,20260101,C01B0003000000,c,C01B0003007800,n
20250101,20260101,C01B0003000000,c,C01B0003008400,n
20250101,20260101,C01B0003000000,c,C01B0003008900,n
20250101,20260101,C01B0003000000,c,C01B0003009400,n
20250101,20260101,C01B0003020000,c,C01B0003020000,c
20250101,20260101,C01B0003020000,c,C01B0003025000,n
20250101,20260101,C01B0003040000,c,C01B0003040000,c
20250101,20260101,C01B0003040000,c,C01B0003042000,n
20250101,20260101,C01B0003040000,c,C01B0003046000,n
20250101,20260101,C01B0003040000,c,C01B0003047000,n
20250101,20260101,C01B0003100000,c,C01B0003100000,c
20250101,20260101,C01B0003100000,c,C01B0003103000,n
20250101,20260101,C01B0003320000,c,C01B0003320000,c
20250101,20260101,C01B0003320000,c,C01B0003323000,n
20250101,20260101,C01B0003320000,c,C01B0003323100,n
20250101,20260101,C01B0003320000,c,C01B0003326000,n
20250101,20260101,C01B0003360000,c,C01B0003360000,c
20250101,20260101,C01B0003360000,c,C01B0003363000,n
20250101,20260101,C01B0003380000,c,C01B0003380000,c
20250101,20260101,C01B0003380000,c,C01B0003382000,n
20250101,20260101,C01B0003380000,c,C01B0003384000,n
20250101,20260101,C01B0003380000,c,C01B0003386000,n
20250101,20260101,C01B0003500000,c,C01B0003500000,c
20250101,20260101,C01B0003500000,c,C01B0003501000,n
20250101,20260101,C01B0003500000,c,C01B0003503000,n
20250101,20260101,C01B0003500000,c,C01B0003505000,n
20250101,20260101,C01B0003500000,c,C01B0003506000,n
20250101,20260101,C01B0003500000,c,C01B0003508000,n
20250101,20260101,F26B0021020000,d,F26B0021200000,n
20250101,20260101,F26B0021040000,d,F26B0021250000,n
20250101,20260101,F26B0021060000,d,F26B0021300000,n
20250101,20260101,F26B0021080000,d,F26B0021330000,n
20250101,20260101,F26B0021100000,d,F26B0021350000,n
20250101,20260101,F26B0021120000,d,F26B0021370000,n
20250101,20260101,F26B0021140000,d,F26B0021400000,n
20250101,20260101,F26B0021140000,d,F26B0021450000,n
20250101,20260101,F26B0021000000,c,F26B0021000000,c
20250101,20260101,F26B0021000000,c,F26B0021500000,n
20250101,20260101,F26B0021000000,c,F26B0021550000,n
20250101,20260101,H02J0001140000,c,H02J0001140000,c
20250101,20260101,H02J0001140000,c,H02J0001150000,n
20250101,20260101,H02J0001140000,c,H02J0001160000,t
20250101,20260101,C12N0001060000,c,C12N0001060000,c
20250101,20260101,C12N0001060000,c,C12N0001063000,n
20250101,20260101,C12N0001060000,c,C12N0001066000,n
20250101,20260101,C12N0001100000,c,C12N0001100000,c
20250101,20260101,C12N0001100000,c,C12N0001105000,n
20250101,20260101,C12N0001120000,c,C12N0001120000,c
20250101,20260101,C12N0001120000,c,C12N0001125000,n
20250101,20260101,C12N0001140000,c,C12N0001140000,c
20250101,20260101,C12N0001140000,c,C12N0001145000,n
20250101,20260101,C12N0001160000,c,C12N0001160000,c
20250101,20260101,C12N0001160000,c,C12N0001165000,n
20250101,20260101,C12N0001180000,c,C12N0001180000,c
20250101,20260101,C12N0001180000,c,C12N0001185000,n
20250101,20260101,C12N0001200000,c,C12N0001200000,c
20250101,20260101,C12N0001200000,c,C12N0001205000,n
20250101,20260101,H05K0001180000,c,H05K0001180000,c
20250101,20260101,H05K0001180000,c,H05K0001181000,n
20250101,20260101,H05K0001180000,c,H05K0001182000,n
20250101,20260101,H05K0001180000,c,H05K0001183000,n
20250101,20260101,H05K0001180000,c,H05K0001184000,n
20250101,20260101,H05K0001180000,c,H05K0001185000,n
20250101,20260101,H05K0001180000,c,H05K0001189000,n
20250101,20260101,A61L0002100000,c,A61L0002100000,c
20250101,20260101,A61L0002100000,c,A61L0002101000,n
20250101,20260101,A61L0002100000,c,A61L0002102000,n
20250101,20260101,A61L0002100000,c,A61L0002104000,n
20250101,20260101,A61L0002100000,c,A61L0002108000,n
20250101,20260101,H05K0003320000,c,H05K0003320000,c
20250101,20260101,H05K0003320000,c,H05K0003321000,n
20250101,20260101,H05K0003320000,c,H05K0003325000,n
20250101,20260101,H05K0003320000,c,H05K0003328000,n
20250101,20260101,H05K0003340000,c,H05K0003340000,c
20250101,20260101,H05K0003340000,c,H05K0003341000,n
20250101,20260101,H05K0003340000,c,H05K0003344700,n
20250101,20260101,H05K0003340000,c,H05K0003345200,n
20250101,20260101,H05K0003340000,c,H05K0003346000,n
20250101,20260101,H05K0003340000,c,H05K0003346500,n
20250101,20260101,H05K0003340000,c,H05K0003346800,n
20250101,20260101,H05K0003340000,c,H05K0003347300,n
20250101,20260101,H05K0003340000,c,H05K0003347800,n
20250101,20260101,H05K0003340000,c,H05K0003348500,n
20250101,20260101,H05K0003340000,c,H05K0003348900,n
20250101,20260101,H05K0003340000,c,H05K0003349400,n
20250101,20260101,C21D0008120000,c,C21D0008120000,c
20250101,20260101,C21D0008120000,c,C21D0008120500,n
20250101,20260101,C21D0008120000,c,C21D0008121600,n
20250101,20260101,C21D0008120000,c,C21D0008124400,n
20250101,20260101,C21D0008120000,c,C21D0008127700,n
20250101,20260101,C21D0008120000,c,C21D0008129400,n
20250101,20260101,G06T0011000000,c,G06T0011000000,c
20250101,20260101,G06T0011000000,c,G06T0011100000,n
20250101,20260101,G06T0011000000,c,G06T0012000000,n
20250101,20260101,G06T0011000000,c,G06T0012100000,n
20250101,20260101,G06T0011000000,c,G06T0012200000,n
20250101,20260101,G06T0011000000,c,G06T0012300000,n
20250101,20260101,G06T0011600000,c,G06T0011600000,c
20250101,20260101,G06T0011600000,c,G06T0011650000,n
20250101,20260101,H05K0003300000,c,H05K0003300000,c
20250101,20260101,H05K0003300000,c,H05K0003303000,n
20250101,20260101,H05K0003300000,c,H05K0003306000,n
20250101,20260101,G06Q0010000000,c,G06Q0010000000,c
20250101,20260101,G06Q0010000000,c,G06Q0010400000,n
20250101,20260101,G06Q0010000000,c,G06Q0010420000,n
20250101,20260101,G06Q0010000000,c,G06Q0010440000,n
20250101,20260101,G06Q0010000000,c,G06Q0010460000,n
20250101,20260101,G06Q0010000000,c,G06Q0010480000,n
20250101,20260101,H02J0007000000,c,H02J0007000000,c
20250101,20260101,H02J0007000000,c,H02J0007400000,n
20250101,20260101,H02J0007000000,c,H02J0007420000,n
20250101,20260101,H02J0007000000,c,H02J0007440000,n
20250101,20260101,H02J0007000000,c,H02J0007450000,n
20250101,20260101,H02J0007000000,c,H02J0007460000,n
20250101,20260101,H02J0007000000,c,H02J0007470000,n
20250101,20260101,H02J0007000000,c,H02J0007500000,n
20250101,20260101,H02J0007000000,c,H02J0007520000,n
20250101,20260101,H02J0007000000,c,H02J0007540000,n
20250101,20260101,H02J0007000000,c,H02J0007560000,n
20250101,20260101,H02J0007000000,c,H02J0007600000,n
20250101,20260101,H02J0007000000,c,H02J0007610000,n
20250101,20260101,H02J0007000000,c,H02J0007620000,n
20250101,20260101,H02J0007000000,c,H02J0007630000,n
20250101,20260101,H02J0007000000,c,H02J0007640000,n
20250101,20260101,H02J0007000000,c,H02J0007650000,n
20250101,20260101,H02J0007000000,c,H02J0007680000,n
20250101,20260101,H02J0007000000,c,H02J0007700000,n
20250101,20260101,H02J0007000000,c,H02J0007800000,n
20250101,20260101,H02J0007000000,c,H02J0007820000,n
20250101,20260101,H02J0007000000,c,H02J0007840000,n
20250101,20260101,H02J0007000000,c,H02J0007900000,n
20250101,20260101,H02J0007000000,c,H02J0007920000,n
20250101,20260101,H02J0007000000,c,H02J0007940000,n
20250101,20260101,H02J0007000000,c,H02J0007960000,n
20250101,20260101,H04R0001100000,c,H04R0001100000,c
20250101,20260101,H04R0001100000,c,H04R0001102500,n
20250101,20260101,G06F0001180000,c,G06F0001180000,c
20250101,20260101,G06F0001180000,c,G06F0001183000,n
20250101,20260101,G06F0001180000,c,G06F0001184000,n
20250101,20260101,G06F0001180000,c,G06F0001185000,n
20250101,20260101,G06F0001180000,c,G06F0001186000,n
20250101,20260101,G06F0001180000,c,G06F0001187000,n
20250101,20260101,G06F0001180000,c,G06F0001188000,n
20250101,20260101,C21D0008020000,c,C21D0008020000,c
20250101,20260101,C21D0008020000,c,C21D0008021000,n
20250101,20260101,C21D0008020000,c,C21D0008022100,n
20250101,20260101,C21D0008020000,c,C21D0008024700,n
20250101,20260101,C21D0008020000,c,C21D0008027800,n
20250101,20260101,C21D0008020000,c,C21D0008029400,n
20250101,20260101,C21D0008020000,c,C21D0008040000,t
20250101,20260101,A23L0015000000,c,A23L0015000000,c
20250101,20260101,A23L0015000000,c,A23L0015100000,t
20250101,20260101,C07K0016080000,c,C07K0016080000,c
20250101,20260101,C07K0016080000,c,C07K0016081000,n
20250101,20260101,C07K0016080000,c,C07K0016082000,n
20250101,20260101,C07K0016080000,c,C07K0016084000,n
20250101,20260101,C07K0016080000,c,C07K0016085000,n
20250101,20260101,C07K0016080000,c,C07K0016087000,n
20250101,20260101,C07K0016120000,c,C07K0016120000,c
20250101,20260101,C07K0016120000,c,C07K0016120300,n
20250101,20260101,C07K0016120000,c,C07K0016121000,n
20250101,20260101,C07K0016120000,c,C07K0016121400,n
20250101,20260101,C07K0016120000,c,C07K0016121700,n
20250101,20260101,C07K0016120000,c,C07K0016121800,n
20250101,20260101,C07K0016120000,c,C07K0016122800,n
20250101,20260101,C07K0016120000,c,C07K0016123200,n
20250101,20260101,C07K0016120000,c,C07K0016123500,n
20250101,20260101,C07K0016120000,c,C07K0016124600,n
20250101,20260101,C07K0016120000,c,C07K0016126000,n
20250101,20260101,C07K0016120000,c,C07K0016126700,n
20250101,20260101,C07K0016120000,c,C07K0016127100,n
20250101,20260101,C07K0016120000,c,C07K0016127500,n
20250101,20260101,C07K0016120000,c,C07K0016127800,n
20250101,20260101,C07K0016120000,c,C07K0016128200,n
20250101,20260101,C07K0016120000,c,C07K0016128900,n
20250101,20260101,C01B0003060000,c,C01B0003060000,c
20250101,20260101,C01B0003060000,c,C01B0003061000,n
20250101,20260101,C01B0003060000,c,C01B0003065000,n
20250101,20260101,C01B0003060000,c,C01B0003103000,n
20250101,20260101,C01B0003080000,c,C01B0003080000,c
20250101,20260101,C01B0003080000,c,C01B0003103000,n
20250101,20260101,H01L0023020000,d,H10W0076000000,n
20250101,20260101,H01L0023020000,d,H10W0076100000,n
20250101,20260101,H01L0023020000,d,H10W0076600000,n
20250101,20260101,H01L0023040000,d,H10W0076120000,n
20250101,20260101,H01L0023043000,d,H10W0076130000,n
20250101,20260101,H01L0023045000,d,H10W0076132000,n
20250101,20260101,H01L0023047000,d,H10W0076134000,n
20250101,20260101,H01L0023049000,d,H10W0076136000,n
20250101,20260101,H01L0023051000,d,H10W0076138000,n
20250101,20260101,H01L0023053000,d,H10W0076150000,n
20250101,20260101,H01L0023055000,d,H10W0076153000,n
20250101,20260101,H01L0023057000,d,H10W0076157000,n
20250101,20260101,H01L0023060000,d,H10W0076170000,n
20250101,20260101,H01L0023080000,d,H10W0076180000,n
20250101,20260101,H01L0023100000,d,H10W0076600000,n
20250101,20260101,H01L0023100000,d,H10W0076630000,n
20250101,20260101,H01L0023100000,d,H10W0076670000,n
20250101,20260101,H01L0023120000,d,H10W0070600000,n
20250101,20260101,H01L0023130000,d,H10W0070680000,n
20250101,20260101,H01L0023140000,d,H10W0070690000,n
20250101,20260101,H01L0023140000,d,H10W0070695000,n
20250101,20260101,H01L0023140000,d,H10W0070698000,n
20250101,20260101,H01L0023150000,d,H10W0070692000,n
20250101,20260101,H01L0023160000,d,H10W0076400000,n
20250101,20260101,H01L0023180000,d,H10W0076420000,n
20250101,20260101,H01L0023200000,d,H10W0076430000,n
20250101,20260101,H01L0023220000,d,H10W0076450000,n
20250101,20260101,H01L0023240000,d,H10W0076470000,n
20250101,20260101,H01L0023260000,d,H10W0076480000,n
20250101,20260101,H01L0023280000,d,H10W0074000000,n
20250101,20260101,H01L0023290000,d,H10W0074400000,n
20250101,20260101,H01L0023290000,d,H10W0074430000,n
20250101,20260101,H01L0023290000,d,H10W0074470000,n
20250101,20260101,H01L0023310000,d,H10W0074100000,n
20250101,20260101,H01L0023310000,d,H10W0074150000,n
20250101,20260101,H01L0023320000,d,H10W0078000000,n
20250101,20260101,H01L0023340000,d,H10W0040000000,n
20250101,20260101,H01L0023340000,d,H10W0040100000,n
20250101,20260101,H01L0023340000,d,H10W0040200000,n
20250101,20260101,H01L0023340000,d,H10W0040500000,n
20250101,20260101,H01L0023360000,d,H10W0040100000,n
20250101,20260101,H01L0023367000,d,H10W0040220000,n
20250101,20260101,H01L0023373000,d,H10W0040250000,n
20250101,20260101,H01L0023380000,d,H10W0040280000,n
20250101,20260101,H01L0023400000,d,H10W0040600000,n
20250101,20260101,H01L0023420000,d,H10W0040700000,n
20250101,20260101,H01L0023427000,d,H10W0040730000,n
20250101,20260101,H01L0023433000,d,H10W0040770000,n
20250101,20260101,H01L0023440000,d,H10W0040300000,n
20250101,20260101,H01L0023460000,d,H10W0040400000,n
20250101,20260101,H01L0023467000,d,H10W0040430000,n
20250101,20260101,H01L0023473000,d,H10W0040470000,n
20250101,20260101,H01L0023480000,d,H10W0070400000,n
20250101,20260101,H01L0023480000,d,H10W0072000000,n
20250101,20260101,H01L0023480000,d,H10W0072600000,n
20250101,20260101,H01L0023480000,d,H10W0072900000,n
20250101,20260101,H01L0023482000,d,H10W0020400000,n
20250101,20260101,H01L0023482000,d,H10W0020410000,n
20250101,20260101,H01L0023482000,d,H10W0020420000,n
20250101,20260101,H01L0023482000,d,H10W0020430000,n
20250101,20260101,H01L0023482000,d,H10W0020440000,n
20250101,20260101,H01L0023482000,d,H10W0020450000,n
20250101,20260101,H01L0023482000,d,H10W0020460000,n
20250101,20260101,H01L0023482000,d,H10W0020470000,n
20250101,20260101,H01L0023482000,d,H10W0020480000,n
20250101,20260101,H01L0023482000,d,H10W0020490000,n
20250101,20260101,H01L0023482000,d,H10W0070600000,n
20250101,20260101,H01L0023482000,d,H10W0070620000,n
20250101,20260101,H01L0023482000,d,H10W0070630000,n
20250101,20260101,H01L0023482000,d,H10W0070650000,n
20250101,20260101,H01L0023482000,d,H10W0070652000,n
20250101,20260101,H01L0023482000,d,H10W0070654000,n
20250101,20260101,H01L0023482000,d,H10W0070655000,n
20250101,20260101,H01L0023482000,d,H10W0070656000,n
20250101,20260101,H01L0023482000,d,H10W0070660000,n
20250101,20260101,H01L0023482000,d,H10W0070670000,n
20250101,20260101,H01L0023482000,d,H10W0070680000,n
20250101,20260101,H01L0023482000,d,H10W0070685000,n
20250101,20260101,H01L0023482000,d,H10W0070690000,n
20250101,20260101,H01L0023482000,d,H10W0070692000,n
20250101,20260101,H01L0023482000,d,H10W0070695000,n
20250101,20260101,H01L0023482000,d,H10W0070698000,n
20250101,20260101,H01L0023482000,d,H10W0072000000,n
20250101,20260101,H01L0023485000,d,H10W0020400000,n
20250101,20260101,H01L0023485000,d,H10W0020410000,n
20250101,20260101,H01L0023485000,d,H10W0020420000,n
20250101,20260101,H01L0023485000,d,H10W0020430000,n
20250101,20260101,H01L0023485000,d,H10W0020440000,n
20250101,20260101,H01L0023485000,d,H10W0020450000,n
20250101,20260101,H01L0023485000,d,H10W0020460000,n
20250101,20260101,H01L0023485000,d,H10W0020470000,n
20250101,20260101,H01L0023485000,d,H10W0020480000,n
20250101,20260101,H01L0023485000,d,H10W0020490000,n
20250101,20260101,H01L0023485000,d,H10W0070600000,n
20250101,20260101,H01L0023485000,d,H10W0070620000,n
20250101,20260101,H01L0023485000,d,H10W0070630000,n
20250101,20260101,H01L0023485000,d,H10W0070650000,n
20250101,20260101,H01L0023485000,d,H10W0070652000,n
20250101,20260101,H01L0023485000,d,H10W0070654000,n
20250101,20260101,H01L0023485000,d,H10W0070655000,n
20250101,20260101,H01L0023485000,d,H10W0070656000,n
20250101,20260101,H01L0023485000,d,H10W0070660000,n
20250101,20260101,H01L0023485000,d,H10W0070670000,n
20250101,20260101,H01L0023485000,d,H10W0070680000,n
20250101,20260101,H01L0023485000,d,H10W0070685000,n
20250101,20260101,H01L0023485000,d,H10W0070690000,n
20250101,20260101,H01L0023485000,d,H10W0070692000,n
20250101,20260101,H01L0023485000,d,H10W0070695000,n
20250101,20260101,H01L0023485000,d,H10W0070698000,n
20250101,20260101,H01L0023485000,d,H10W0072000000,n
20250101,20260101,H01L0023488000,d,H10W0072200000,n
20250101,20260101,H01L0023488000,d,H10W0072290000,n
20250101,20260101,H01L0023488000,d,H10W0072600000,n
20250101,20260101,H01L0023490000,d,H10W0072500000,n
20250101,20260101,H01L0023490000,d,H10W0072590000,n
20250101,20260101,H01L0023492000,d,H10W0070200000,n
20250101,20260101,H01L0023495000,d,H10W0070400000,n
20250101,20260101,H01L0023498000,d,H10W0070620000,n
20250101,20260101,H01L0023498000,d,H10W0070630000,n
20250101,20260101,H01L0023498000,d,H10W0070650000,n
20250101,20260101,H01L0023498000,d,H10W0070652000,n
20250101,20260101,H01L0023498000,d,H10W0070654000,n
20250101,20260101,H01L0023498000,d,H10W0070655000,n
20250101,20260101,H01L0023498000,d,H10W0070656000,n
20250101,20260101,H01L0023498000,d,H10W0070660000,n
20250101,20260101,H01L0023500000,d,H10W0070620000,n
20250101,20260101,H01L0023500000,d,H10W0070630000,n
20250101,20260101,H01L0023500000,d,H10W0070650000,n
20250101,20260101,H01L0023500000,d,H10W0070652000,n
20250101,20260101,H01L0023500000,d,H10W0070654000,n
20250101,20260101,H01L0023500000,d,H10W0070655000,n
20250101,20260101,H01L0023500000,d,H10W0070656000,n
20250101,20260101,H01L0023500000,d,H10W0070660000,n
20250101,20260101,H01L0023500000,d,H10W0072000000,n
20250101,20260101,H01L0023500000,d,H10W0072200000,n
20250101,20260101,H01L0023500000,d,H10W0072290000,n
20250101,20260101,H01L0023500000,d,H10W0072400000,n
20250101,20260101,H01L0023500000,d,H10W0072490000,n
20250101,20260101,H01L0023500000,d,H10W0072500000,n
20250101,20260101,H01L0023500000,d,H10W0072590000,n
20250101,20260101,H01L0023500000,d,H10W0072600000,n
20250101,20260101,H01L0023500000,d,H10W0072900000,n
20250101,20260101,H01L0023522000,d,H10W0020400000,n
20250101,20260101,H01L0023522000,d,H10W0020410000,n
20250101,20260101,H01L0023522000,d,H10W0020420000,n
20250101,20260101,H01L0023522000,d,H10W0020450000,n
20250101,20260101,H01L0023522000,d,H10W0020460000,n
20250101,20260101,H01L0023522000,d,H10W0020470000,n
20250101,20260101,H01L0023525000,d,H10W0020490000,n
